Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
link_te,"This parameter enables Traffic Engineering on the link to the virtual
ospf network Range topology. This field is applicable only when the
-type is grid. This option is available with IxTclNetwork.
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_administrator_group,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_max_bw,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_max_resv_bw,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_metric,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
10
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",range,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority0,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority1,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority2,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority3,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority4,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority5,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority6,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority7,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |
'type' | value= 'router' |",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_active,"Whether this is to be advertised or not
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_d_c_bit,"Demand Circuit bit
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_e_bit,"bit describing how AS-external-LSAs are flooded
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_l_a_bit,"Options-LA Bit(Local Address)
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_link_local_address,"128 Bits IPv6 address.
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_link_state_id,"Link State Id of the simulated IPv6 network
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_link_state_id_prefix,"Link State Id Prefix
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_m_c_bit,"Options-MC Bit(Multicast)
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_metric,"Metric
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_n_bit,"bit for handling Type 7 LSAs
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_n_u_bit,"Options-NU Bit(No Unicast)
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_network_address,"Network addresses of the simulated IPv6 network
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_p_bit,"Options-P Bit(Propagate)
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_prefix,"Prefix
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_prefix_count,"Range Size
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_r_bit,"Router bit
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_reserved_bit6,"(6) Reserved Bit
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_reserved_bit7,"(7) Reserved Bit
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_router_priority,"Router Priority
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_unused_bit4,"Options-(4)Unused
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_unused_bit5,"Options-(5)Unused
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_unused_bit6,"Options-(6)Unused
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_unused_bit7,"Options-(7)Unused
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_v6_bit,"bit for excluding the router/link from IPv6 routing calculations. If
clear, router/link is excluded
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
linklsa_x_bit,"bit for forwarding of IP multicast datagrams
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mesh_include_emulated_device,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'mesh' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mesh_link_multiplier,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'mesh' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mesh_number_of_nodes,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'mesh' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mode,"Mode of the procedure call. Valid options are: create modify delete
Valid options are:
create
	
modify
	
delete
	
DEFAULT
	
create",opt,"create,delete,modify",IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
multiplier,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_active,"Not defined
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_include_forwarding_address,"Include Forwarding Address
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_link_state_id,"Start Link State Id for the LSAs to be generated for this set of IPv6
NSSA networks.
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_link_state_id_step,"Link State Id Step for the LSAs to be generated for this set of IPv6
NSSA networks.
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_metric,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_network_address,"Not defined
DEFAULT
	None",ip,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_network_address_step,"Not defined
DEFAULT
	
0.0.0.1",ip,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_number_of_routes,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_propagate,"Propagate
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
prefix,"Prefix Length
DEFAULT
	None",any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
protocol_name,"Not defined
DEFAULT
	None",alpha,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
return_detailed_handles,"This argument determines if individual interface, session or router
handles are returned by the current command. This applies only to the
command on which it is specified. Setting this to 0 means that only
NGPF-specific protocol stack handles will be returned. This will
significantly decrease the size of command results and speed up script
execution. The default is 0, meaning only protocol stack handles will be
returned.
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_include_emulated_device,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_link_multiplier,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_number_of_nodes,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_abr,"If true (1), set router to be an area boundary router (ABR). Correspond
to E (external) bit in router LSA. This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |",bool_opt,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_active,"Flag.
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_asbr,"If true (1), set router to be an AS boundary router (ASBR). Correspond
to B (Border) bit in router LSA. This option is valid only when -type is
router or grid, otherwise it is ignored. This option is available with
IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'grid' |",bool_opt,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id,"The ID associated with the router.
DEFAULT
	
0.0.0.0",ip,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id_step,"The ID associated with the router.
DEFAULT
	
0.0.0.0",ip,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_system_id,"6 Byte System Id in hex format.
DEFAULT
	None",hex8withspaces,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_active,"Not defined
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_metric,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_network_address,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_network_address_step,"Not defined
DEFAULT
	
0.0.0.1",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_number_of_routes,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_prefix,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
subnet_prefix_length,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_active,"Not defined
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_metric,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_network_address,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_network_address_step,"Not defined
DEFAULT
	
0.0.0.1",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_number_of_routes,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ip,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ip_step,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ipv6,"128 Bits IPv6 address.
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ipv6_step,"Not defined
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_depth,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_include_emulated_device,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_link_multiplier,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_max_children_per_node,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_number_of_nodes,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_use_tree_depth,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
type,"The type of topology route to create.
Valid options are:
grid
	
mesh
	
custom
	
ring
	
hub-and-spoke
	
tree
	
ipv4-prefix
	
fat-tree
	
linear
	
ipv6-prefix
	
DEFAULT
	None",opt,"custom,fattree,grid,hubandspoke,ipv4prefix,ipv6prefix,linear,mesh,ring,tree",IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
