Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
flap_delay,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Flapping delay

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMBER,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
flap_down_time,"Supported platforms  Details
RANGE 1  1000000
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

During flapping operation, the period expressed in seconds during which the route is withdrawn from its neighbors. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

During flapping operation, the period expressed in seconds during which the route is withdrawn from its neighbors.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMBER,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_aggregator,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Enable Aggregator ID

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_as_path,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

This parameter indicates that as_path attributes are to be generated. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

This parameter indicates that as_path attributes are to be generated.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
atomic_aggregate,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the ATOMIC_AGGREGATE path attribute, which is a discretionary attribute. If set to 1, informs other BGP speakers that the local system selected a less specific route without selecting a more specific route included in it. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the ATOMIC_AGGREGATE path attribute, which is a discretionary attribute. If set to 1, informs other BGP speakers that the local system selected a less specific route without selecting a more specific route included in it.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
cluster_list_enable,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Enables or disables cluster list on BGP route range.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Enables or disables cluster list on BGP route range.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
communities_enable,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Enables or disables communities. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Enables or disables communities.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork,IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ext_communities_enable,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Enable Extended Community

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_route_flap,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

FLAG - Enables the flapping functions described by route_flap_up_time, route_flap_down_time, routesToFlapFrom, and routesToFlapTo. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

FLAG - Enables the flapping functions described by route_flap_up_time, route_flap_down_time, routesToFlapFrom, and routesToFlapTo.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_local_pref,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

This attribute inserts a local_pref attribute with the indicated value. (internal bgp only) Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

This attribute inserts a local_pref attribute with the indicated value. (internal bgp only)

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork,IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_med,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Enable Multi Exit

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_enable,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

A flag to enable the generation of a NEXT HOP attribute. Can be used as a flag of a choice of 0 or 1. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

A flag to enable the generation of a NEXT HOP attribute. Can be used as a flag of a choice of 0 or 1.

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
origin_route_enable,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

A flag to define whether to enable the origin route or not. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

A flag to define whether to enable the origin route or not.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
originator_id_enable,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Enables or disables originator ID on BGP route range. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Enables or disables originator ID on BGP route range.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
partial_route_flap_from_route_index,"Supported platforms  Details
RANGE 0  1000000
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

When partial route flapping is enabled, gives the index of the route from which to start. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

When partial route flapping is enabled, gives the index of the route from which to start.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMBER,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
partial_route_flap_to_route_index,"Supported platforms  Details
RANGE 0  1000000
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

When partial route flapping is enabled, gives the index of the route which to end the flap. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

When partial route flapping is enabled, gives the index of the route which to end the flap.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMBER,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies a mandatory path attribute that defines the IP address of the border router that should be used as the next hop to the destinations listed in the Network Layer Reachability field of the UPDATE message. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies a mandatory path attribute that defines the IP address of the border router that should be used as the next hop to the destinations listed in the Network Layer Reachability field of the UPDATE message.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_ipv4,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies a mandatory path attribute that defines the IP address of the border router that should be used as the next hop to the destinations listed in the Network Layer Reachability field of the UPDATE message. Has priority over the legacy -next_hop parameter.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_ipv6,"Supported platforms  Details

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies a mandatory path attribute that defines the IP address of the border router that should be used as the next hop to the destinations listed in the Network Layer Reachability field of the UPDATE message. Has priority over the legacy -next_hop parameter.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
local_pref,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the LOCAL_PREF path attribute, which is a discretionary attribute used by a BGP speaker to inform other BGP speakers in its own AS of the originating speakers degree of preference for an advertised route. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the LOCAL_PREF path attribute, which is a discretionary attribute used by a BGP speaker to inform other BGP speakers in its own AS of the originating speakers degree of preference for an advertised route.

DEFAULT
 

0

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
multi_exit_disc,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the multi-exit discriminator, which is an optional non-transitive path attribute. The value of this attribute may be used by a BGP speakers decision process to discriminate among multiple exit points to a neighboring AS. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the multi-exit discriminator, which is an optional non-transitive path attribute. The value of this attribute may be used by a BGP speakers decision process to discriminate among multiple exit points to a neighboring AS.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_mode,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Indicates that the nextHopIpAddress may be incremented for each neighbor session generated for the range of neighbor addresses. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Indicates that the nextHopIpAddress may be incremented for each neighbor session generated for the range of neighbor addresses.

Valid options are:

fixed
 

Fixed next hop mode

increment
 

Increment next hop mode

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"fixed,increment,incrementPerPrefix","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_ip_version,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The type of IP address in nextHopIpAddress. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

Valid options are:

4
 

IPv4

6
 

IPv6

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The type of IP address in nextHopIpAddress.

Valid options are:

4
 

Ipv4 next hop address

6
 

Ipv6 next hop address

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"4,6","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
next_hop_set_mode,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Indicates how to set the next hop IP address. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

Valid options are:

same
 

(default) Will set the value as the local IP address.

manual
 

The value is read from -next_hop_ip_address.

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Indicates how to set the next hop IP address.

Valid options are:

same
 

Will set the value as the local IP address

manual
 

The value is read from -next_hop_ip_address

DEFAULT
 

same

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"same,manual","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
origin,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Selects the value for the ORIGIN path attribute. Note that specifying a path attribute forces the advertised route to be a node route as opposed to a global route.

Valid options are:igp, egp, incomplete

Valid for route type:

unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri),

mpls (ipv4/6_mpls_nlri),

vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Selects the value for the ORIGIN path attribute. Note that specifying a path attribute forces the advertised route to be a node route as opposed to a global route.

Valid options are:

igp
 

Internal

egp
 

External

incomplete
 

Incomplete

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",opt,"igp,egp,incomplete","IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
originator_id,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Specifies the ORIGINATOR_ID path attribute, which is an optional, non-transitive BGP attribute. It is created by a Route Reflector and carries the ROUTER_ID of the originator of the route in the local AS. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Specifies the ORIGINATOR_ID path attribute, which is an optional, non-transitive BGP attribute. It is created by a Route Reflector and carries the ROUTER_ID of the originator of the route in the local AS.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",IP,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
packing_from,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The minimum number of routes to pack into an UPDATE message. Random numbers are chosen from the range -packing_from to -packing_to. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The minimum number of routes to pack into an UPDATE message. Random numbers are chosen from the range -packing_from to -packing_to.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUBER,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
packing_to,"Supported platforms  Details
RANGE 0  65535
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

The maximum number of routes to pack into an UPDATE message. Random numbers are chosen from the range -packing_from to -packing_to. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

The maximum number of routes to pack into an UPDATE message. Random numbers are chosen from the range -packing_from to -packing_to.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMBER,,"IxNetwork, IxNetwork-NGPF",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_partial_route_flap,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

FLAG - Enable partial flapping functions. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

FLAG - Enable partial flapping functions.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
flap_up_time,"Supported platforms  Details
RANGE 1  1000000
IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

During flapping operation, the time between flap cycles, expressed in seconds. During this period, the route range will be up. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

During flapping operation, the time between flap cycles, expressed in seconds. During this period, the route range will be up.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",NUMERIC,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_traditional_nlri,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

If checked, use the traditional NLRI in the UPDATE message, instead of using the MP_REACH_NLRI Multi-protocol extension to advertise the routes. (Not applicable for MPLS and MPLS VPN Route Ranges.)Values: 0 1. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

If checked, use the traditional NLRI in the UPDATE message, instead of using the MP_REACH_NLRI Multi-protocol extension to advertise the routes. (Not applicable for MPLS and MPLS VPN Route Ranges.)

DEFAULT
 

1

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
enable_generate_unique_routes,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

FLAG - When set to 1, each router generates a different IP address range. When set to 0, each router advertises the route range as is. When enabled, the first router advertises numRoutes routes starting at networkAddress, the next router advertises numRoutes routes starting at (networkAddress + numRoutes), and so on. Valid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

FLAG - When set to 1, each router generates a different IP address range. When set to 0, each router advertises the route range as is. When enabled, the first router advertises numRoutes routes starting at networkAddress, the next router advertises numRoutes routes starting at (networkAddress + numRoutes), and so on.

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",FLAG,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
end_of_rib,"Supported platforms  Details

IxOS/IxNetwork-FT
 

Same as IxNetwork.

IxNetwork
 

DESCRIPTION
 

Configures BGP End of RIB markerValid for route type: unicast/multicast (ipv4/6_unicast_nlri, ipv4/6_multicast_nlri), mpls (ipv4/6_mpls_nlri), vpn (ipv4/6_mpls_vpn_nlri).

DEFAULT
 None

IxNetwork-NGPF
 

DESCRIPTION
 

Configures BGP End of RIB marker

DEFAULT
 None

DEPENDENCIES
 

Valid in combination with parameter(s)
'ipv4/6_unicast_nlri or ipv4/6_multicast_nlri or ipv4/6_mpls_nlri or ipv4/6_mpls_vpn_nlri' | value= '1' |",BOOL,,"IxNetwork, IxNetwork-NGPF",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
