Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
pseudo_node_start_sid_label,"Start SID in one SRGB range for SR enabled ISIS pseudo node
DEFAULT
	
16000",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
pseudo_node_v_flag,"Value flag for SR enabled ISIS pseudo node
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
return_detailed_handles,"This argument determines if individual interface, session or router
handles are returned by the current command. This applies only to the
command on which it is specified. Setting this to 0 means that only
NGPF-specific protocol stack handles will be returned. This will
significantly decrease the size of command results and speed up script
execution. The default is 0, meaning only protocol stack handles will be
returned.
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_include_emulated_device,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_link_multiplier,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ring_number_of_nodes,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'ring' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id,"This is used for traffic engineering.
DEFAULT
	None",ipv4,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_system_id,"This is typically 6-octet long hex characters.
DEFAULT
	None",hex8withspaces,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_te,"If true (1), enable traffic engineering.
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_configure_sid_index_label,"If set, then all the prefixes in that prefix pool (IPv4 type) will take
SID/ index from SID index label field and not from the SRGB range being
configured under ISIS-L3 router, otherwise SID/ indexes will be assigned
to the prefixes from the configured SRGB range
DEFAULT
	
1",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_e_flag,"E flag for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_l_flag,"L flag for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_n_flag,"N flag for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_p_flag,"P flag for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_r_flag,"R flag for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_sid_index_label,"If IPv4 configure SID index label has been enabled, then the IPv4
prefixes in the prefix pool will be assigned with the SID/ index from
the SID index label field depending on the configured V flag
DEFAULT
	
1",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv4_v_flag,"V flag (Value flag) for ISIS IPv4 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_configure_sid_index_label,"If set, then all the prefixes in that prefix pool (IPv6 type) will take
SID/ index from SID index label field and not from the SRGB range being
configured under ISIS-L3 router, otherwise SID/ indexes will be assigned
to the prefixes from the configured SRGB range
DEFAULT
	
1",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_e_flag,"E flag for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_l_flag,"L flag for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_n_flag,"N flag for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_p_flag,"P flag for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_r_flag,"R flag for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_sid_index_label,"If IPv6 configure SID index label has been enabled, then the IPv6
prefixes in the prefix pool will be assigned with the SID/ index from
the SID index label field depending on the configured V flag
DEFAULT
	
1",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
routerange_ipv6_v_flag,"V flag (Value flag) for ISIS IPv6 route range (prefix pool)
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_adj_sid,"Adjacent SID for SR enabled ISIS pseudo interface
DEFAULT
	
9001",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_b_flag,"B flag for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_enable_adj_sid,"Enables adjacent SID for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_f_flag,"F flag for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_l_flag,"L flag for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_override_f_flag,"Override F flag option for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_s_flag,"S flag for SR enabled ISIS pseudo interface
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_v_flag,"Value flag for SR enabled ISIS pseudo interface
DEFAULT
	
1",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
si_weight,"Weight value of the adjacent link for SR enabled ISIS pseudo interface
DEFAULT
	
0",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
sim_topo_active,"Active Simulated Topology Config
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
sim_topo_enable_host_name,"Active Simulated Topology Config
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
sim_topo_host_name,"Simulated Topology Host Name
DEFAULT
	None",any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
sim_topo_ipv4_node_route_count,"Simulated Topology Ipv4 Node Route Count
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
sim_topo_ipv6_node_route_count,"Simulated Topology Ipv6 Node Route Count
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_metric,"The cost metric associated with the stub network route.
DEFAULT
	None",numeric,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_router_active,"Not defined
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_router_origin,"The origin of the routes advertised by the grid nodes. Choices are stub
and external.
DEFAULT
	None",opt,"external,stub",IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
stub_up_down_bit,"If 1, the route will be distributed down. If 0, the route will be
distributed up.
Valid options are:
0
	
0 up
1
	
1 down
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
subnet_ipv6_prefix_length,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
subnet_prefix_length,"Not defined
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ip,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ip_step,"Not defined
DEFAULT
	None",ipv4,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ipv6,"Not defined
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_ipv6_step,"Not defined
DEFAULT
	None",ipv6,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_node_active,"Flag Active Simulated Interface Config for To-Node
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
to_node_link_metric,"Link Metric To-Node
DEFAULT
	
0",range,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_depth,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_include_emulated_device,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_link_multiplier,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_max_children_per_node,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_number_of_nodes,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
tree_use_tree_depth,"Not defined
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'tree' |",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
type,"The type of topology route to create.
Valid options are:
grid
	
mesh
	
custom
	
ring
	
hub-and-spoke
	
tree
	
ipv4-prefix
	
ipv6-prefix
	
fat-tree
	
linear
	
DEFAULT
	None",opt,"custom,fattree,grid,hubandspoke,ipv4prefix,ipv6prefix,linear,mesh,ring,tree",IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
