Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
gre_reserved1_count,"Numeric value which configures the number of times the gre_reserved1 is
incremeneted or decremented when gre_reserved1_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_reserved1_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with gre_reserved1_step and
gre_reserved1_count.
decr
	
the value is decremented as specified with gre_reserved1_step and
gre_reserved1_count.
list
	
Parameter -gre_reserved1 contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_reserved1_step,"Step value used to modify gre_reserved1 when gre_reserved1_mode is incr
or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_reserved1_tracking,"Enables or disables tracking by gre_reserved1_tracking.
Valid options are:
0
	
disable tracking by gre_reserved1
1
	
enable tracking by gre_reserved1
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_enable,"Enable sequence checking for the the GRE header.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |
'l4_protocol' | value= 'gre' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_enable_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -gre_seq_enable contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_enable_tracking,"Enables or disables tracking by gre_seq_enable_tracking.
Valid options are:
0
	
disable tracking by gre_seq_enable
1
	
enable tracking by gre_seq_enable
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_number,"Specify the sequence number for the GRE header.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |
'l4_protocol' | value= 'gre' |",hexhex,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_number_count,"Numeric value which configures the number of times the gre_seq_number is
incremeneted or decremented when gre_seq_number_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_number_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with gre_seq_number_step and
gre_seq_number_count.
decr
	
the value is decremented as specified with gre_seq_number_step and
gre_seq_number_count.
list
	
Parameter -gre_seq_number contains a list of values. Each packet will
use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_number_step,"Step value used to modify gre_seq_number when gre_seq_number_mode is
incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_seq_number_tracking,"Enables or disables tracking by gre_seq_number_tracking.
Valid options are:
0
	
disable tracking by gre_seq_number
1
	
enable tracking by gre_seq_number
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_valid_checksum_enable,"Enable valid checksum for the GRE header.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos' |
'l4_protocol' | value= 'gre' |",bool_opt,,IxOS/IxNetwork-FT,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_version,"Specify version for GRE header.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixos ixnetwork_540' |
'l4_protocol' | value= 'gre' |",range,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_version_count,"Numeric value which configures the number of times the gre_version is
incremeneted or decremented when gre_version_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_version_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with gre_version_step and
gre_version_count.
decr
	
the value is decremented as specified with gre_version_step and
gre_version_count.
list
	
Parameter -gre_version contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_version_step,"Step value used to modify gre_version when gre_version_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
gre_version_tracking,"Enables or disables tracking by gre_version_tracking.
Valid options are:
0
	
disable tracking by gre_version
1
	
enable tracking by gre_version
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |
'l4_protocol' | value= 'gre' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
header_handle,"The header handle for which all the available fields will be analyzed.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
hosts_per_net,"This argument specifies the number of hosts from each route for whom
traffic will be generated.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_checksum,"Valid only for traffic_generator ixnetwork_540 and ICMPv4. Configure 2
byte HEX 'Checksum' field.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_checksum_count,"Numeric value which configures the number of times the icmp_checksum is
incremeneted or decremented when icmp_checksum_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_checksum_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_checksum_step and
icmp_checksum_count.
decr
	
the value is decremented as specified with icmp_checksum_step and
icmp_checksum_count.
list
	
Parameter -icmp_checksum contains a list of values. Each packet will use
one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_checksum_step,"Step value used to modify icmp_checksum when icmp_checksum_mode is incr
or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_checksum_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_checksum
1
	
enable tracking by icmp_checksum
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_code,"Code for each ICMP message type. Valid choices are between 0 and 255, inclusive. Valid only for ICMPv4 with traffic_generator is ixos.",numeric,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,""-icmp_code 5""
icmp_code_count,"Numeric value which configures the number of times the icmp_code is
incremeneted or decremented when icmp_code_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_code_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_code_step and
icmp_code_count.
decr
	
the value is decremented as specified with icmp_code_step and
icmp_code_count.
list
	
Parameter -icmp_code contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_code_step,"Step value used to modify icmp_code when icmp_code_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_code_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_code
1
	
enable tracking by icmp_code
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_id,"ID for each ping command, i.e. echoRequest. Valid choices are between 0 and 65535, inclusive. Valid only for ICMPv4.",numeric,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,""-icmp_id 5""
icmp_id_count,"Numeric value which configures the number of times the icmp_id is
incremeneted or decremented when icmp_id_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_id_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_id_step and icmp_id_count.
decr
	
the value is decremented as specified with icmp_id_step and icmp_id_count.
list
	
Parameter -icmp_id contains a list of values. Each packet will use one
of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_id_step,"Step value used to modify icmp_id when icmp_id_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_id_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_id
1
	
enable tracking by icmp_id
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_max_response_delay_ms,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
Maximum response delay (milliseconds) field for 'Multicast Listener
Query Message Version 1' (-icmp_type 130), 'Multicast Listener Report
Message Version 1' (-icmp_type 131), 'Multicast Listener Done Message'
(-icmp_type 132) or 'Multicast Listener Query Message Version 2'
(-icmp_type 130) message types.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_max_response_delay_ms_count,"Numeric value which configures the number of times the
icmp_max_response_delay_ms is incremeneted or decremented when
icmp_max_response_delay_ms_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_max_response_delay_ms_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_max_response_delay_ms_step and icmp_max_response_delay_ms_count.
decr
	
the value is decremented as specified with
icmp_max_response_delay_ms_step and icmp_max_response_delay_ms_count.
list
	
Parameter -icmp_max_response_delay_ms contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_max_response_delay_ms_step,"Step value used to modify icmp_max_response_delay_ms when
icmp_max_response_delay_ms_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_max_response_delay_ms_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_max_response_delay_ms
1
	
enable tracking by icmp_max_response_delay_ms
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_interval_code,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure 1
byte HEX 'Querier's Query Interval Code' field for 'Multicast Listener
Query Message Version 2' (-icmp_type 130) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_interval_code_count,"Numeric value which configures the number of times the
icmp_mc_query_v2_interval_code is incremeneted or decremented when
icmp_mc_query_v2_interval_code_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_interval_code_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_mc_query_v2_interval_code_step and
icmp_mc_query_v2_interval_code_count.
decr
	
the value is decremented as specified with
icmp_mc_query_v2_interval_code_step and
icmp_mc_query_v2_interval_code_count.
list
	
Parameter -icmp_mc_query_v2_interval_code contains a list of values.
Each packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_interval_code_step,"Step value used to modify icmp_mc_query_v2_interval_code when
icmp_mc_query_v2_interval_code_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",any,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_interval_code_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_mc_query_v2_interval_code
1
	
enable tracking by icmp_mc_query_v2_interval_code
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_robustness_var,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Querier's Robustness Variable' field (0-7) for 'Multicast Listener
Query Message Version 2' (-icmp_type 130) message type.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_robustness_var_count,"Numeric value which configures the number of times the
icmp_mc_query_v2_robustness_var is incremeneted or decremented when
icmp_mc_query_v2_robustness_var_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_robustness_var_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with
icmp_mc_query_v2_robustness_var_step and
icmp_mc_query_v2_robustness_var_count.
decr
	
the value is decremented as specified with
icmp_mc_query_v2_robustness_var_step and
icmp_mc_query_v2_robustness_var_count.
list
	
Parameter -icmp_mc_query_v2_robustness_var contains a list of values.
Each packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_robustness_var_step,"Step value used to modify icmp_mc_query_v2_robustness_var when
icmp_mc_query_v2_robustness_var_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",range,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_robustness_var_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_mc_query_v2_robustness_var
1
	
enable tracking by icmp_mc_query_v2_robustness_var
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_s_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
'Supress router-side processing' flag for 'Multicast Listener Query
Message Version 2'
Valid options are:
0
	
Supress router-side processing
1
	
Do not suppress router-side processing
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_s_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_mc_query_v2_s_flag contains a list of values. Each
packet will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mc_query_v2_s_flag_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_mc_query_v2_s_flag
1
	
enable tracking by icmp_mc_query_v2_s_flag
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_m_bit,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
'M Bit' bit for 'Mobile Prefix Advertisement Message' (-icmp_type 147)
message type.
Valid options are:
0
	
bit is 0
1
	
bit is 1
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_m_bit_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_mobile_pam_m_bit contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_m_bit_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_mobile_pam_m_bit
1
	
enable tracking by icmp_mobile_pam_m_bit
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_o_bit,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
'O Bit' bit for 'Mobile Prefix Advertisement Message' (-icmp_type 147)
message type.
Valid options are:
0
	
bit is 0
1
	
bit is 1
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_o_bit_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_mobile_pam_o_bit contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_mobile_pam_o_bit_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_mobile_pam_o_bit
1
	
enable tracking by icmp_mobile_pam_o_bit
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_multicast_address,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure
IPv6 Multicast address field for 'Multicast Listener Query Message
Version 1' (-icmp_type 130), 'Multicast Listener Report Message Version
1' (-icmp_type 131), 'Multicast Listener Done Message' (-icmp_type 132)
or 'Multicast Listener Query Message Version 2' (-icmp_type 130) message
types.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",ipv6,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_multicast_address_count,"Numeric value which configures the number of times the
icmp_multicast_address is incremeneted or decremented when
icmp_multicast_address_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",numeric,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_multicast_address_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
incr
	
the value is incremented as specified with icmp_multicast_address_step
and icmp_multicast_address_count.
decr
	
the value is decremented as specified with icmp_multicast_address_step
and icmp_multicast_address_count.
list
	
Parameter -icmp_multicast_address contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"incr,fixed,list,decr",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_multicast_address_step,"Step value used to modify icmp_multicast_address when
icmp_multicast_address_mode is incr or decr.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",ipv6,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_multicast_address_tracking,"Not defined
Valid options are:
0
	
disable tracking by icmp_multicast_address
1
	
enable tracking by icmp_multicast_address
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_o_flag,"Valid only for traffic_generator ixnetwork_540 and ICMPv6. Configure the
'Override existing cache entry' flag for 'Neighbor Advertisement'
(-icmp_type 136) message type.
Valid options are:
0
	
disable O-Flag
1
	
enable O-Flag
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
icmp_ndp_nam_o_flag_mode,"This parameter configures
Valid options are:
fixed
	
the value is left unchanged for all packets.
list
	
Parameter -icmp_ndp_nam_o_flag contains a list of values. Each packet
will use one of the values from the list.
DEFAULT
	
fixed
DEPENDENCIES
	
Valid in combination with parameter(s)
'traffic_generator' | value= 'ixnetwork_540' |",opt,"fixed,list",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
