Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
opaque_tlv_type,"TLVs are Type/Length/Value field combinations that make up part of the
LSA payload and enable OSPF Traffic Engineering (OSPF-TE). If
-opaque_tlv_type is router, the field is for the four-octet IP address
of the advertising router. Otherwise, if opaque_tlv_type is link, all
the other TLVs from 1-9 can be enabled and used. This option is valid
only when -type is opaque. This option is valid only for IxTclNetwork API.
DEFAULT
	
router
IxNetwork-NGPF
	
DESCRIPTION
	
TLVs are Type/Length/Value field combinations that make up part of the
LSA payload and enable OSPF Traffic Engineering (OSPF-TE). If
opaque_tlv_type is router, the field is for the four-octet IP address of
the advertising router. Otherwise, if opaque_tlv_type is link, all the
other TLVs from 1-9 can be enabled and used. This option is valid only
when type is opaque. This option is valid only for IxTclNetwork API.
Valid options are:
link
	
router
	
DEFAULT
	
router",opt,"link,router",IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
options,"The optional capabilities supported by the OSPFv2 router. For OSPFv3,
use OSPFv3 specific options. Multiple options may be combined using a
logical 'or'.
Valid options are:
ospfOptionBitTypeOfService
	
0x01
ospfOptionBitExternalRouting
	
0x02
ospfOptionBitMulticast
	
0x04
ospfOptionBitNSSACapability
	
0x08
ospfOptionBitExternalAttributes
	
0x10
ospfOptionBitDemandCircuit
	
0x20
ospfOptionBitLSANoForward
	
0x40
ospfOptionBitUnused
	
0x80
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The optional capabilities supported by the OSPFv2 router. For OSPFv3,
use OSPFv3 specific options. Multiple options may be combined using a
logical 'or'. Valid choices are: ospfOptionBitTypeOfService - 0x01
ospfOptionBitExternalRouting - 0x02 ospfOptionBitMulticast - 0x04
ospfOptionBitNSSACapability - 0x08 ospfOptionBitExternalAttributes -
0x10 ospfOptionBitDemandCircuit - 0x20 ospfOptionBitLSANoForward - 0x40
ospfOptionBitUnused - 0x80
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
prefix_options,"An 8-bit quantity with options related to the prefixAddress. Multiple
bits may be combined using a logical or. If both options and
prefix_options are provided, the options value takes priority.
Valid options are:
ospfV3PrefixOptionPBit
	
0x08--The propagate bit, which is set on
x
	
0x08--The propagate bit, which is set on
ospfV3PrefixOptionMCBit
	
0x04--The multicast capability bit, which
ospfV3PrefixOptionLABit
	
0x02--The local address capability bit,
ospfV3PrefixOptionNUBit
	
0x01--The no unicast bit, which should be
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
An 8-bit quantity with options related to the prefixAddress. Multiple
bits may be combined using a logical or. If both options and
prefix_options are provided, the options value takes priority. Valid
choices are: ospfV3PrefixOptionPBit - 0x08--The propagate bit, which is
set on NSSA area prefixes that should be re-advertised at the NSSA area
border. ospfV3PrefixOptionMCBit - 0x04--The multicast capability bit,
which should be set if the prefix should be included in IPv6 multicast
routing calculations. ospfV3PrefixOptionLABit - 0x02--The local address
capability bit, which should be set if the prefix is actually an IPv6
interface address of the advertising router. ospfV3PrefixOptionNUBit -
0x01--The no unicast bit, which should be set if the prefix should be
excluded from IPv6 unicast calculations.
DEFAULT
	None",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_abr,"Set router to be an area boundary router (ABR). Correspond to E
(external) bit in router LSA.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
Set router to be an area boundary router (ABR). Correspond to E
(external) bit in router LSA.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_asbr,"Set router to be an AS boundary router (ASBR). Correspond to B (border)
bit in router LSA.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
Set router to be an AS boundary router (ASBR). Correspond to B (border)
bit in router LSA.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_link_data,"The meaning of this option depends on the router_link_type option.
Valid options are:
ptop
	
The interface's MIB-II.
transit
	
The router interface's IP address.
stub
	
The network's IP address mask.
virtual
	
The router interface's IP address.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The meaning of this option depends on the router_link_type option. Valid
choices are: ptop - The interfaces MIB-II. transit - The router
interfaces IP address. stub - The networks IP address mask. virtual -
The router interfaces IP address.
DEFAULT
	
13.0.0.1",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_link_id,"Identifies the object that this router link connects to, depending on
Valid options are:
ptop
	
The neighboring router's router ID.
transit
	
The IP address of the Designated Router.
stub
	
The IP network/subnet number.
virtual
	
The neighboring router's router ID.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Identifies the object that this router link connects to, depending on
the router_link_type option. Valid choices are: ptop - The neighboring
routers router ID. transit - The IP address of the Designated Router.
stub - The IP network/subnet number. virtual - The neighboring routers
router ID.
DEFAULT
	
12.0.0.1",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_link_idx,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
router_link_metric,"The cost of using the router link, applied to all TOS values.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The cost of using the router link, applied to all TOS values.
DEFAULT
	
1",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_link_mode,"This option specifies the mode for configuring router links in a router
LSA. Note that the modify and delete mode do not work. Valid options
are:createmodifydelete
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
This option specifies the mode for configuring router links in a router
LSA. Note that the modify and delete mode do not work. Valid options
are: create modify delete
Valid options are:
create
	
modify
	
delete
	
DEFAULT
	
create",opt,"create,delete,modify","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_link_type,"Not defined
Valid options are:
ptop
	
A point-to-point connection to another router.
transit
	
(default) A connection to a transit network.
stub
	
A connection a stub network.
virtual
	
A virtual link.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The type of the router link. Valid choices are: ptop - A point-to-point
connection to another router. transit - (default) A connection to a
transit network. stub - A connection a stub network. virtual - A virtual
link.
Valid options are:
ptop
	
transit
	
stub
	
virtual
	
DEFAULT
	
ptop",opt,"ptop,stub,transit,virtual","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_virtual_link_endpt,"Set router to be an endpoint of an active virtual link. Correspond to V
(virtual link endpoint) bit in router LSA.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
Set router to be an endpoint of an active virtual link. Correspond to V
(virtual link endpoint) bit in router LSA.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_wildcard,"Indicates that the router is a wild-card multicast receiver and will
receive multicast datagrams regardless of destination.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
Indicates that the router is a wild-card multicast receiver and will
receive multicast datagrams regardless of destination.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
session_type,"Not defined
Valid options are:
ospfv2
	
ospfv3
	
DEFAULT
	
ospfv2",opt,"ospfv2,ospfv3",IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_number_of_prefix,"The number of Summary IP LSAs to generate.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The number of Summary IP LSAs to generate.
DEFAULT
	
16",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_length,"The number of high-order bits of prefixAddress that are significant.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The number of high-order bits of prefixAddress that are significant.
DEFAULT
	
16",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_metric,"The cost of the route for all TOS levels.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The cost of the route for all TOS levels.
DEFAULT
	
1",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_start,"This option is valid for OSPFv3 summary_pool route type. The prefix
address to be advertised in the LSA. Although only prefixLength bits of
the IPv6 address are meaningful, a full IPv6 address should be specified.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
This option is valid for OSPFv3 summary_pool route type. The prefix
address to be advertised in the LSA. Although only prefixLength bits of
the IPv6 address are meaningful, a full IPv6 address should be specified.
DEFAULT
	
15.0.0.1",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_step,"If summary_number_of_prefix is greater than 1, this is the value that
will be added to the most significant summary_prefix_length bits of
summary_prefix_start between generated LSAs. This is also the value to
increment the link_state_id, if link_state_id_step is not present.This
parameter can be provided as an IPv4/IPv6 address, depending on the
prefix type, but the corresponding number of the IP address provided
should not be greater than 4,294,967,295.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If summary_number_of_prefix is greater than 1, this is the value that
will be added to the most significant summary_prefix_length bits of
summary_prefix_start between generated LSAs. This is also the value to
increment the link_state_id, if link_state_id_step is not present. This
parameter can be provided as an IPv4/IPv6 address, depending on the
prefix type, but the corresponding number of the IP address provided
should not be greater than 4,294,967,295.
DEFAULT
	
0.0.0.1",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_admin_group,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_instance_id,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_link_id,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_link_type,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_local_ip,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_bw,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_bw,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority0,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority1,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority2,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority3,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority4,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority5,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority6,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_max_resv_priority7,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_metric,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_remote_ip,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_router_address,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
te_tlv_type,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
type,"This option specified the type of the LSA. The user *must* pass this
option when creating a LSA. The choices are: router - ospfv2, ospfv3
network - ospfv2, ospfv3 summary_pool - ospfv2, ospfv3 asbr_summary -
ospfv2, ospfv3 ext_pool - ospfv2, ospfv3 opaque_type_9 - ospfv2
opaque_type_10 - ospfv2 opaque_type_11 - ospfv2
DEFAULT
	
router",opt,"asbr_summary,ext_pool,network,opaque_type_10,opaque_type_11,opaque_type_9,router,summary_pool",IxNetwork-NGPF,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
