Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
link_te_unresv_bw_priority6,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'router' |
'type' | value= 'grid' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_te_unresv_bw_priority7,"This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
This parameter is valid for -type router, grid. This parameter is valid
with IxTclProtocol and IxTclNetwork.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'router' |
'type' | value= 'grid' |",numeric,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
link_type,"The link type advertised in the Router LSA interface list. This option
is for router and grid route only.
Valid options are:
external-capable
	
(default) A transit network.
ppp
	
A point-to-point network.
stub
	
A stub network.
DEFAULT
	None",opt,"externalcapable,ppp,stub","IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
mode,"Mode of the procedure call. Valid options
are:createmodifydeleteenabledisable
DEFAULT
	None
IxNetwork-NGPF[M]
	
DESCRIPTION
	
Mode of the procedure call. Valid options are: create modify delete
enable disable
Valid options are:
create
	
modify
	
delete
	
enable
	
disable
	
DEFAULT
	None",opt,"create,delete,disable,enable,modify","IxNetwork[M] , IxOS/IxNetwork-FT[M]",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_router_id,"Available only for use when the Point-Point link type is selected. The
DUT IP Interface address can be provided. This parameter is valid for
OSPFv2. This parameter is valid for -type router, grid;
-enable_advertise 0; -link_type ppp. This parameter is valid with
IxTclProtocol and IxTclNetwork.
DEFAULT
	None",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_router_prefix_length,"Available only for use when the Point-Point link type is selected. The
prefix length of the DUT IP Interface address can be provided. This
parameter is valid for OSPFv2. This parameter is valid for -type router,
grid; -enable_advertise 0; -link_type ppp. This parameter is valid with
IxTclProtocol and IxTclNetwork.
DEFAULT
	
32",range,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
net_dr,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
net_ip,"IP address of the network (transit link) behind the session router.This
option is valid only when -type is network, otherwise it is ignored.This
option is available with IxTclNetwork and IxTclProtocol API.(DEFAULT =
0.0.0.0 | 0::0)
DEFAULT
	
0.0.0.0 | 0::0",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
net_prefix_length,"IP mask of the network (transit link).This option is valid only when
-type is network, otherwise it is ignored.This option is available with
IxTclNetwork and IxTclProtocol API.(DEFAULT = 24 | 64)
DEFAULT
	
24 | 64",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
net_prefix_options,"For OSPFv3 only. An 8-bit quantity with options related to the IP
address of the network (transit link).Multiple bits may be combined
using a logical 'or'. This option is valid only when -type is network,
otherwise it is ignored.This option is available with IxTclNetwork and
IxTclProtocol API.
Valid options are:
ospfV3PrefixOptionPBit
	
0x08--The propagate bit, which is set on
ospfV3PrefixOptionMCBit
	
0x04--The multicast capability bit, which
ospfV3PrefixOptionLABit
	
0x02--The local address capability bit,
ospfV3PrefixOptionNUBit
	
0x01--The no unicast bit, which should be
DEFAULT
	None",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
no_write,"If this option is present, the protocol configuration will not be
written to the server.
DEFAULT
	None",flag,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_connect,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_number_of_prefix,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_forward_add,,,,Supported platforms 	Details,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_forward_addr,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_length,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_metric,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_start,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_step,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_prefix_type,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_abr,"If true (1), set router to be an area boundary router (ABR). Correspond
to E (external) bit in router LSA.This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If true (1), set router to be an area boundary router (ABR). Correspond
to E (external) bit in router LSA. This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'router' |
'type' | value= 'grid' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_asbr,"If true (1), set router to be an AS boundary router (ASBR). Correspond
to B (Border) bit in router LSA.This option is valid only when -type is
router or grid, otherwise it is ignored. This option is available with
IxTclNetwork and IxTclProtocol API.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If true (1), set router to be an AS boundary router (ASBR). Correspond
to B (Border) bit in router LSA. This option is valid only when -type is
router or grid, otherwise it is ignored. This option is available with
IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'router' |
'type' | value= 'grid' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_connect,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_disconnect,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id,"The ID associated with the router.This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0.0.0.0
IxNetwork-NGPF
	
DESCRIPTION
	
The ID associated with the router. This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0.0.0.0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'router' |
'type' | value= 'grid' |",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_te,"If true (1), enable traffic engineering. OSPFv2 only.This option is
valid only when -type is router or grid, otherwise it is ignored. This
option is available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_virtual_link_endpt,"This option is supported for OSPFV3 only. Indicates that the router is
an endpoint of one or more fully adjacent virtual links. This option is
valid only when -type is grid, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_wcr,"Indicates that the router is a wild-card multicast receiver and will
receive multicast datagrams regardless of destination.
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_address_family,"The summary route's address family, choices are unicast or multicast
DEFAULT
	
unicast",opt,"multicast,unicast","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_connect,,,,Supported platforms 	Details,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_ip_type,"The summary route's ip type choices are ipv4 or ipv6
DEFAULT
	
ipv6",opt,"ipv4,ipv6","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_number_of_prefix,"The number of prefixes to be advertised. This option is valid only when
-type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The number of prefixes to be advertised. This option is valid only when
-type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
24
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_length,"The number of bits in the prefixes to be advertised. For example, a
value of 24 is equivalent to a network mask of 255.255.255.0.This option
is valid only when -type is summary_routes, otherwise it is ignored.
This option is available with IxTclNetwork and IxTclProtocol
API.(DEFAULT = 24 | 64)
DEFAULT
	
24 | 64
IxNetwork-NGPF
	
DESCRIPTION
	
The number of bits in the prefixes to be advertised. For example, a
value of 24 is equivalent to a network mask of 255.255.255.0. This
option is valid only when -type is summary_routes, otherwise it is
ignored. This option is available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
24
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_metric,"The cost metric associated with the route.This option is valid only when
-type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The cost metric associated with the route. This option is valid only
when -type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_start,"The IP address of the routes to be advertised.This option is valid only
when -type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.(DEFAULT = 0.0.0.0 | 0::0)
DEFAULT
	
0.0.0.0 | 0::0
IxNetwork-NGPF
	
DESCRIPTION
	
The IP address of the routes to be advertised. This option is valid only
when -type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0.0.0.0
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",ip,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_prefix_step,"For usage with IxNetwork this is the step between route range
objects.For usage with IxTclProtocol and IxTclNetwork this is the
increment used to generate multiple summary addresses for OSPFv3 only.
This option is valid only when -type is summary_routes, otherwise it is
ignored. This option is available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
1 | IP
IxNetwork-NGPF
	
DESCRIPTION
	
For usage with IxNetwork this is the step between route range objects.
For usage with IxTclProtocol and IxTclNetwork this is the increment used
to generate multiple summary addresses for OSPFv3 only. This option is
valid only when -type is summary_routes, otherwise it is ignored. This
option is available with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
summary_route_type,"The type of summary route to be created.This option is valid only when
-type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork.
DEFAULT
	
another_area
IxNetwork-NGPF
	
DESCRIPTION
	
The type of summary route to be created. This option is valid only when
-type is summary_routes, otherwise it is ignored. This option is
available with IxTclNetwork.
Valid options are:
another_area
	
same_area
	
DEFAULT
	
another_area
DEPENDENCIES
	
Valid in combination with parameter(s)
'type' | value= 'summary_routes' |",opt,"another_area,same_area",IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
type,"The type of topology route to create. router - Individual OSPF
router.grid - A rectangular grid of routers.network - A subnet behind
the selected session router.summary_routes - (default) A pool of summary
route addresses.ext_routes - (default) A pool of external route addresses.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The type of topology route to create. This option is available with
IxTclNetwork and IxTclProtocol API.
Valid options are:
router
	
Individual OSPF router. This value is not supported in NGPF
grid
	
A rectangular grid of routers
network
	
A subnet behind the selected session router. This value is not supported
in NGPF
summary_routes
	
A pool of summary route addresses
ext_routes
	
A pool of external route addresses
DEFAULT
	None",opt,"ext_routes,grid,network,router,summary_routes","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
