Arguments,Description,Parameter,Constants,Supported,Type,Ixia Version,Spirent Version,Return Values,Example
neighbor_intf_ip_addr,"The IP address of the DUT OSPF Interface. This parameter is not valid on
mode modify when IxTclProtocol is used. (DEFAULT = 0.0.0.0 | 0:0:0:0::0)
DEFAULT
	
0.0.0.0 | 0:0:0:0::0
IxNetwork-NGPF
	
DESCRIPTION
	
The IP address of the DUT OSPF Interface. This parameter is not valid on
mode modify when IxTclProtocol is used.
DEFAULT
	
0.0.0.0",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_intf_ip_addr_step,"This parameter is not valid on mode modify when IxTclProtocol is used.
What step will be use for incrementing the -neighbor_intf_ip_addr
option.(DEFAULT = 0.0.0.0 | 0:0:0:0::0)
DEFAULT
	
0.0.0.0 | 0:0:0:0::0
IxNetwork-NGPF
	
DESCRIPTION
	
This parameter is not valid on mode modify when IxTclProtocol is used.
What step will be use for incrementing the -neighbor_intf_ip_addr option.
DEFAULT
	
0.0.0.0",ip,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_router_id,"Available only for use when the Point-Multipoint network type is
selected. The DUT IP Interface address can be provided.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Available only for use when the Point-Multipoint network type is
selected. The DUT IP Interface address can be provided.
DEFAULT
	None",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
neighbor_router_id_step,"Available only for use when the Point-Multipoint network type is
selected. The DUT IP Interface address step can be provided.
DEFAULT
	
0.0.1.0
IxNetwork-NGPF
	
DESCRIPTION
	
Available only for use when the Point-Multipoint network type is
selected. The DUT IP Interface address step can be provided.
DEFAULT
	
0.0.1.0",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
network_type,"broadcast - (default) Indicates that the network is a broadcast network,
as in an Ethernet connection.ptop - Indicates that the network is point
to point.ptomp - Indicates that the network is point to multi-point
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Indicates the type of network for the interface.
Valid options are:
broadcast
	
(default) Indicates that the network is a broadcast network, as in an
Ethernet connection.
ptomp
	
Indicates that the network is point to multi-point
ptop
	
Indicates that the network is point to point.
DEFAULT
	None",opt,"broadcast,ptomp,ptop","IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
no_write,"If this option is present, the protocol configuration will not be
written to the server.
DEFAULT
	None",flag,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
nssa_capability,"Option bit 3
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
number_of_restarts,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
oob_resync_breakout,"Enable out-of-band resynchronization breakout
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
opaque_lsa_forwarded,"Option bit 6
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
option_bits,"The bit sum of the different OSPF option bits. This switch is for users
to customize options since area_type will determine a default value for
those bits. The Demand circuit option can be modified with the
-demand_circuit option. In HEX.If (option_bits & 0x8) then area_id must
not be 0. (option_bits & 0x2) is not allowed - can't have external
routing and NSSA capability at the same time.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The bit sum of the different OSPF option bits. This switch is for users
to customize options since area_type will determine a default value for
those bits. The Demand circuit option can be modified with the
-demand_circuit option. In HEX. If (option_bits & 0x8) then area_id must
not be 0. (option_bits & 0x2) is not allowed - can't have external
routing and NSSA capability at the same time.
DEFAULT
	None",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
ospfv3_lsa_flood_rate_control,"Inter Flood LSUpdate burst gap (ms)
DEFAULT
	
1",any,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
override_existence_check,"If this option is enabled, the interface existence check is skipped but
the list of interfaces is still created and maintained in order to keep
track of existing interfaces if required. Using this option will speed
up the interfaces' creation.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
If this option is enabled, the interface existence check is skipped but
the list of interfaces is still created and maintained in order to keep
track of existing interfaces if required. Using this option will speed
up the interfaces' creation.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
override_tracking,"If this option is enabled, the list of interfaces won't be created and
maintained anymore, thus, speeding up the interfaces' creation even
more. Also, it will enable -override_existence_check in case it wasn't
already enabled because checking for interface existence becomes
impossible if the the list of interfaces doesn't exist anymore.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
If this option is enabled, the list of interfaces won't be created and
maintained anymore, thus, speeding up the interfaces' creation even
more. Also, it will enable -override_existence_check in case it wasn't
already enabled because checking for interface existence becomes
impossible if the the list of interfaces doesn't exist anymore.
DEFAULT
	
0",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
password,"Password to be used in the OSPF authentication mode is enabled and set
to 'simple'.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Password to be used in the OSPF authentication mode is enabled and set
to 'simple'.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'authentication_mode' | value= 'simple' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
poll_interval,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
port_handle,"Ixia interface upon which to act.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Ixia interface upon which to act.
DEFAULT
	None",any,,"IxNetwork[M] , IxOS/IxNetwork-FT[M]",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
protocol_name,"Name of the ospf protocol as it should appear in the IxNetwork GUI
DEFAULT
	None",alpha,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
rate_control_interval,"Flood link state updates per interval.
DEFAULT
	None",numeric,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
reset,"If this option is selected, this will clear any OSPF router on the
targeted interface.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If this option is selected, this will clear any OSPF router on the
targeted interface.
DEFAULT
	None",any,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
restart_down_time,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
restart_reason,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
restart_start_time,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
restart_up_time,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
return_detailed_handles,"This argument determines if individual interface, session or router
handles are returned by the current command. This applies only to the
command on which it is specified. Setting this to 0 means that only
NGPF-specific protocol stack handles will be returned. This will
significantly decrease the size of command results and speed up script
execution. The default is 0, meaning only protocol stack handles will be
returned.
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_abr,"If true (1), set router to be an area boundary router (ABR). Correspond
to E (external) bit in router LSA. This option is valid only when -type
is router or grid, otherwise it is ignored. This option is available
with IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_active,"Enable/disable the ospf router
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_asbr,"If true (1), set router to be an AS boundary router (ASBR). Correspond
to B (Border) bit in router LSA. This option is valid only when -type is
router or grid, otherwise it is ignored. This option is available with
IxTclNetwork and IxTclProtocol API.
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_bit,"Option bit 4
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id,"The Router ID for this emulated OSPF Router, in IPv4 format. IP
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The Router ID for this emulated OSPF Router, in IPv4 format. IP
DEFAULT
	None",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_id_step,"The Router ID step for this emulated OSPF Router, in IPv4 format. IP
DEFAULT
	
0.0.1.0
IxNetwork-NGPF
	
DESCRIPTION
	
The Router ID step for this emulated OSPF Router, in IPv4 format. IP
DEFAULT
	
0.0.1.0",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_interface_active,"Enable/disable router interface
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
router_priority,"The priority of the interface, for use in election of the designated or
backup master. RANGE 0-255
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The priority of the interface, for use in election of the designated or
backup master. RANGE 0-255
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
session_type,"The OSPF version to be emulated. CHOICES: ospfv2 ospfv3.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
The OSPF version to be emulated. CHOICES: ospfv2 ospfv3.
Valid options are:
ospfv2
	
ospfv3
	
DEFAULT
	
ospfv2",opt,"ospfv2,ospfv3","IxNetwork[M] , IxOS/IxNetwork-FT[M]",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
strict_lsa_checking,"If enabled, the helping router continues to help the restarting router
even if there is a topology change detected. Relevant with
'graceful_restart_helper_mode_enable'. This attribute is associated with
the four Graceful Restart reasons. This attribute/argument is valid when
session_type is ospfV3.
DEFAULT
	
1
IxNetwork-NGPF
	
DESCRIPTION
	
If enabled, the helping router continues to help the restarting router
even if there is a topology change detected. Relevant with
'graceful_restart_helper_mode_enable'. This attribute is associated with
the four Graceful Restart reasons. This attribute/argument is valid when
session_type is ospfV3.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'graceful_restart_helper_mode_enable' | value= '1' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
support_reason_sw_reload_or_upgrade,"This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts.Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'.This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
IxNetwork-NGPF
	
DESCRIPTION
	
This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts. Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'. This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'graceful_restart_helper_mode_enable' | value= '1' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
support_reason_sw_restart,"This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts. Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'.This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
IxNetwork-NGPF
	
DESCRIPTION
	
This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts. Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'.This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'graceful_restart_helper_mode_enable' | value= '1' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
support_reason_switch_to_redundant_processor_control,"This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts.Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'.This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
IxNetwork-NGPF
	
DESCRIPTION
	
This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts. Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'. This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
1
DEPENDENCIES
	
Valid in combination with parameter(s)
'graceful_restart_helper_mode_enable' | value= '1' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
support_reason_unknown,"This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts.Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'.This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
0
IxNetwork-NGPF
	
DESCRIPTION
	
This is one of the reasons supported by this helping router when the
neighboring router gracefully restarts. Helping router will support only
those restart reasons which are enabled by the user. User can select
more than one reason at a time. Relevant with
'graceful_restart_helper_mode_enable'. This attribute/argument is valid
when session_type is ospfV3.
DEFAULT
	
0
DEPENDENCIES
	
Valid in combination with parameter(s)
'graceful_restart_helper_mode_enable' | value= '1' |",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_admin_group,"Assignment of traffic engineering administrative group numbers to the
interface.Valid only with IxTclNetwork API.
DEFAULT
	
00.00.00.00
IxNetwork-NGPF
	
DESCRIPTION
	
Assignment of traffic engineering administrative group numbers to the
interface. Valid only with IxTclNetwork API.
DEFAULT
	None",any,,IxNetwork,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_enable,"If set to 1, this will enable Traffic Engineering on the OSPF router.
The user can then configure the TE parameters by using '-te_metric',
'-te_max_bw', '-te_max_resv_bw', '-te_unresv_bw_priority0-7'.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If set to 1, this will enable Traffic Engineering on the OSPF router.
The user can then configure the TE parameters by using '-te_metric',
'-te_max_bw', '-te_max_resv_bw', '-te_unresv_bw_priority0-7'.
DEFAULT
	None",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_max_bw,"If 'te_enable' is 1, then this indicates the maximum bandwidth that can
be used on the link between this interface and its neighbors in the
outbound direction.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this indicates the maximum bandwidth that can
be used on the link between this interface and its neighbors in the
outbound direction.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_max_resv_bw,"If 'te_enable' is 1, then this indicates the maximum bandwidth, in bytes
per second, that can be reserved on the link between this interface and
its neighbors in the outbound direction.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this indicates the maximum bandwidth, in
bytes per second, that can be reserved on the link between this
interface and its neighbors in the outbound direction.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_metric,"If set to 1, then this indicates the traffic engineering metric
associated with the interface. RANGE 1-2147483647
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If set to 1, then this indicates the traffic engineering metric
associated with the interface. RANGE 1-2147483647
DEFAULT
	None",range,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_router_id,"This parameter is ignored.
DEFAULT
	None",ipv4,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority0,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 0 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 0. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 0 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 0. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority1,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 1 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 1. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 1 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 1. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority2,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 2 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 2. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 2 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 2. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority3,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 3 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 3. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 3 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 3. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority4,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 4 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 4. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 4 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 4. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority5,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 5 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 5. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 5 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 5. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority6,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 6 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 6. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 6 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 6. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
te_unresv_bw_priority7,"If 'te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 7 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 7. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If '-te_enable' is 1, then this value indicates the amount of bandwidth,
in bytes per second, not yet reserved at the 7 priority level. This
value corresponds to the bandwidth that can be reserved with a setup
priority of 7. The value must be less than the maxReservableBandwidth
option.
DEFAULT
	None
DEPENDENCIES
	
Valid in combination with parameter(s)
'te_enable' | value= '1' |",any,,"IxNetwork, IxOS/IxNetwork-FT",universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
transmit_delay,"Not supported
DEFAULT
	Not supported",any,,"IxNetwork, IxOS/IxNetwork-FT",unsupported,unsupported,"unimplemented",,
type_of_service_routing,"Option bit 0
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
unused,"Option bit 7
DEFAULT
	None",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
v6,"Option bit 0
DEFAULT
	
0",bool_opt,,IxNetwork-NGPF,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
validate_received_mtu,"Enabling this option means that the MTU will be verified during the DB
exchange. This is only available for OSPFv2 interfaces that are directly
connected to the DUT.
DEFAULT
	
1
IxNetwork-NGPF
	
DESCRIPTION
	
Enabling this option means that the MTU will be verified during the DB
exchange. This is only available for OSPFv2 interfaces that are directly
connected to the DUT.
DEFAULT
	
1",bool_opt,,"IxNetwork, IxOS/IxNetwork-FT",ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vci,"This parameter is not valid on mode modify when IxTclProtocol is used.
VCI for emulated router node. RANGE 0-65535
DEFAULT
	None",range,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vci_step,"This parameter is not valid on mode modify when IxTclProtocol is used.
The step value used for incrementing the -vci option.When vci_step
causes the vci value to exceed it's maximum value the increment will be
done modulo .Examples: vci = 65534; vci_step = 2 -> new vci value = 0vci
= 65535; vci_step = 11 -> new vci value = 10
DEFAULT
	None",any,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vlan,"Enables vlan on the directly connected OSPF router interface. Valid
options are: 0 - disable, 1 - enable.This option is valid only when
-mode is create or -mode is modify and -handle is a OSPF router
handle.This option is available only when IxNetwork tcl API is used.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
Enables vlan on the directly connected OSPF router interface. Valid
options are: 0 - disable, 1 - enable. This option is valid only when
-mode is create or -mode is modify and -handle is a OSPF router handle.
This option is available only when IxNetwork tcl API is used.
DEFAULT
	None",bool_opt,,IxNetwork,ixia_only,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vlan_cfi,,,,Supported platforms 	Details,unsupported,unsupported,"unimplemented",,
vlan_id,"If VLAN is enable on the Ixia interface, this option will configure the
VLAN number. This parameter is not valid on mode modify when
IxTclProtocol is used. RANGE 0-4095
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If VLAN is enable on the Ixia interface, this option will configure the
VLAN number. This parameter is not valid on mode modify when
IxTclProtocol is used. RANGE 0-4095
DEFAULT
	None",range,,IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
vlan_id_mode,"If the user configures more than one interface on the Ixia with VLAN, he
can choose to automatically increment the VLAN tag or leave it idle for
each interface. CHOICES fixed increment. This parameter is not valid on
mode modify when IxTclProtocol is used.
DEFAULT
	None
IxNetwork-NGPF
	
DESCRIPTION
	
If the user configures more than one interface on the Ixia with VLAN, he
can choose to automatically increment the VLAN tag or leave it idle for
each interface. CHOICES fixed increment. This parameter is not valid on
mode modify when IxTclProtocol is used.
Valid options are:
fixed
	
increment
	
DEFAULT
	
increment",opt,",fixed,increment",IxOS/IxNetwork-FT,universal,"IxTclNetwork:7.40.929.15,IxTclHal:6.80","unimplemented",,
